id,user_id,ranked_id,ranked_name,ranked_username,bloodline,action,title,description,metadata,created_at
902,71b26dfe-f225-49fb-b852-89b1c62fd894,50,Apolly0nx,GEM Buddelizeth#GEM,Spadelline,MISSION_COMPLETED,Mission Completed!,Apolly0nx completed a mission in GEM Buddelizeth#GEM,"{""points"":""10"",""progress"":""7/12"",""missionNumber"":""7"",""totalMissions"":""12""}",2025-12-14 06:27:44.832546+00
903,71b26dfe-f225-49fb-b852-89b1c62fd894,50,Apolly0nx,GEM Buddelizeth#GEM,Spadelline,MISSION_COMPLETED,Mission Completed!,Apolly0nx completed a mission in GEM Buddelizeth#GEM,"{""progress"":""7/0"",""ranked_id"":""50"",""total_missions"":""0"",""current_missions"":""7"",""missions_completed"":""5""}",2025-12-14 06:28:37.895409+00
904,71b26dfe-f225-49fb-b852-89b1c62fd894,50,Apolly0nx,GEM Buddelizeth#GEM,Spadelline,MISSION_COMPLETED,Mission Completed!,Apolly0nx completed a mission in GEM Buddelizeth#GEM,"{""progress"":""7/0"",""ranked_id"":""50"",""total_missions"":""0"",""current_missions"":""7"",""missions_completed"":""5""}",2025-12-14 06:28:38.155189+00
905,3d874267-f665-4c55-9f5d-9c06eea06a75,29,YeII0wDucky,GEM Asticedicair#GEM,Gladasmy,WIN,Victory!,YeII0wDucky won 1 win in GEM Asticedicair#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""51""}",2025-12-14 14:25:41.703307+00
906,71b26dfe-f225-49fb-b852-89b1c62fd894,50,Apolly0nx,GEM Buddelizeth#GEM,Spadelline,LEVEL_UP,Level Up!,Apolly0nx leveled up to 10 in GEM Buddelizeth#GEM,"{""to"":""10"",""from"":""8"",""gained"":""2"",""points"":""160""}",2025-12-14 21:55:19.04425+00
907,71b26dfe-f225-49fb-b852-89b1c62fd894,50,Apolly0nx,GEM Buddelizeth#GEM,Spadelline,LEVEL_UP,Level Up!,Apolly0nx leveled up to 11 in GEM Buddelizeth#GEM,"{""to"":""11"",""from"":""10"",""gained"":""1"",""points"":""80""}",2025-12-14 22:43:02.115295+00
908,71b26dfe-f225-49fb-b852-89b1c62fd894,50,Apolly0nx,GEM Buddelizeth#GEM,Spadelline,MISSION_COMPLETED,Mission Completed!,Apolly0nx completed a mission in GEM Buddelizeth#GEM,"{""points"":""10"",""progress"":""8/12"",""missionNumber"":""8"",""totalMissions"":""12""}",2025-12-14 23:27:33.081982+00
909,71b26dfe-f225-49fb-b852-89b1c62fd894,50,Apolly0nx,GEM Buddelizeth#GEM,Spadelline,MISSION_COMPLETED,Mission Completed!,Apolly0nx completed a mission in GEM Buddelizeth#GEM,"{""progress"":""8/0"",""ranked_id"":""50"",""total_missions"":""0"",""current_missions"":""8"",""missions_completed"":""1""}",2025-12-14 23:27:35.859608+00
910,3d874267-f665-4c55-9f5d-9c06eea06a75,29,YeII0wDucky,GEM Asticedicair#GEM,Gladasmy,WIN,Victory!,YeII0wDucky won 1 win in GEM Asticedicair#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""51""}",2025-12-15 00:13:02.032305+00
911,c446637c-3582-44fd-a26b-93eaadb027b4,43,jony_lu,GEM Gliecernice#GEM,Gladasmy,WIN,Victory!,jony_lu won 1 win in GEM Gliecernice#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""31""}",2025-12-15 04:32:21.536226+00
912,51f4d626-c81c-4446-9c7f-4b410b8a5cbb,55,skadiantonioo,GEM Envealscenth#GEM,Gladasmy,LEVEL_UP,Level Up!,skadiantonioo leveled up to 10 in GEM Envealscenth#GEM,"{""to"":""10"",""from"":""9"",""gained"":""1"",""points"":""80""}",2025-12-15 06:08:08.886628+00
913,3d874267-f665-4c55-9f5d-9c06eea06a75,25,YeII0wDucky,GEM Lagrimelle#GEM,Zephiroth,HONOR_UP,Honor Increased!,"YeII0wDucky increased their honor, reaching level 5","{""to"":""5"",""from"":""4"",""gained"":""1"",""points"":""300""}",2025-12-16 00:19:01.306602+00
914,51f4d626-c81c-4446-9c7f-4b410b8a5cbb,55,skadiantonioo,GEM Envealscenth#GEM,Gladasmy,MISSION_COMPLETED,Mission Completed!,skadiantonioo completed a mission in GEM Envealscenth#GEM,"{""points"":""10"",""progress"":""1/12"",""missionNumber"":""1"",""totalMissions"":""12""}",2025-12-16 00:44:38.740457+00
915,51f4d626-c81c-4446-9c7f-4b410b8a5cbb,55,skadiantonioo,GEM Envealscenth#GEM,Gladasmy,MISSION_COMPLETED,Mission Completed!,skadiantonioo completed a mission in GEM Envealscenth#GEM,"{""progress"":""1/0"",""ranked_id"":""55"",""total_missions"":""0"",""current_missions"":""1"",""missions_completed"":""1""}",2025-12-16 00:44:42.207317+00
916,c446637c-3582-44fd-a26b-93eaadb027b4,52,jony_lu,GEM Pracelgance#GEM,Spadelline,LEVEL_UP,Level Up!,jony_lu leveled up to 10 in GEM Pracelgance#GEM,"{""to"":""10"",""from"":""7"",""gained"":""3"",""points"":""240""}",2025-12-16 00:49:33.077376+00
917,51f4d626-c81c-4446-9c7f-4b410b8a5cbb,55,skadiantonioo,GEM Envealscenth#GEM,Gladasmy,MISSION_COMPLETED,Mission Completed!,skadiantonioo completed a mission in GEM Envealscenth#GEM,"{""progress"":""1/0"",""ranked_id"":""55"",""total_missions"":""0"",""current_missions"":""1"",""missions_completed"":""1""}",2025-12-16 01:15:59.632226+00
918,51f4d626-c81c-4446-9c7f-4b410b8a5cbb,55,skadiantonioo,GEM Envealscenth#GEM,Gladasmy,LEVEL_UP,Level Up!,skadiantonioo leveled up to 11 in GEM Envealscenth#GEM,"{""to"":""11"",""from"":""10"",""gained"":""1"",""points"":""80""}",2025-12-16 01:16:00.176292+00
919,51f4d626-c81c-4446-9c7f-4b410b8a5cbb,55,skadiantonioo,GEM Envealscenth#GEM,Gladasmy,LEVEL_UP,Level Up!,skadiantonioo leveled up to 12 in GEM Envealscenth#GEM,"{""to"":""12"",""from"":""11"",""gained"":""1"",""points"":""80""}",2025-12-16 07:19:41.528029+00
920,51f4d626-c81c-4446-9c7f-4b410b8a5cbb,55,skadiantonioo,GEM Envealscenth#GEM,Gladasmy,LEVEL_UP,Level Up!,skadiantonioo leveled up to 13 in GEM Envealscenth#GEM,"{""to"":""13"",""from"":""12"",""gained"":""1"",""points"":""80""}",2025-12-16 08:02:30.462304+00
921,c446637c-3582-44fd-a26b-93eaadb027b4,43,jony_lu,GEM Gliecernice#GEM,Gladasmy,LEVEL_UP,Level Up!,jony_lu leveled up to 33 in GEM Gliecernice#GEM,"{""to"":""33"",""from"":""31"",""gained"":""2"",""points"":""160""}",2025-12-16 15:21:43.320398+00
922,c446637c-3582-44fd-a26b-93eaadb027b4,43,jony_lu,GEM Gliecernice#GEM,Gladasmy,RANK_UP,SoloQ Promotion!,jony_lu climbed in SoloQ from GOLD IV to GOLD III in GEM Gliecernice#GEM,"{""queue"":""SoloQ"",""points"":""25"",""toTier"":""gold"",""fromTier"":""gold"",""toDivision"":""3"",""fromDivision"":""4"",""divisionsGained"":""1""}",2025-12-16 15:22:52.169826+00
923,c446637c-3582-44fd-a26b-93eaadb027b4,43,jony_lu,GEM Gliecernice#GEM,Gladasmy,RANK_UP,Flex Promotion!,jony_lu climbed in Flex from SILVER I to GOLD IV in GEM Gliecernice#GEM,"{""queue"":""Flex"",""points"":""25"",""toTier"":""gold"",""fromTier"":""silver"",""toDivision"":""4"",""fromDivision"":""1"",""divisionsGained"":""1""}",2025-12-16 15:23:33.950552+00
924,c446637c-3582-44fd-a26b-93eaadb027b4,43,jony_lu,GEM Gliecernice#GEM,Gladasmy,WIN,Victory!,jony_lu won 1 win in GEM Gliecernice#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""33""}",2025-12-16 15:25:47.773836+00
925,c446637c-3582-44fd-a26b-93eaadb027b4,43,jony_lu,GEM Gliecernice#GEM,Gladasmy,WIN,Victory!,jony_lu won 1 win in GEM Gliecernice#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""33""}",2025-12-16 21:26:38.033137+00
926,e55f6073-25c5-4c73-a220-4b6327f7ba5e,48,Aegon,GEM Furninscorce#GEM,Porveldam,WIN,Victory!,Aegon won 11 wins in GEM Furninscorce#GEM,"{""wins"":""11"",""points"":""770"",""totalWins"":""30""}",2025-12-17 01:05:14.142279+00
927,e55f6073-25c5-4c73-a220-4b6327f7ba5e,48,Aegon,GEM Furninscorce#GEM,Porveldam,RANK_UP,SoloQ Promotion!,Aegon climbed in SoloQ from Unranked to GOLD IV in GEM Furninscorce#GEM,"{""queue"":""SoloQ"",""points"":""300"",""toTier"":""gold"",""fromTier"":""UNRANKED"",""toDivision"":""4"",""fromDivision"":""4"",""divisionsGained"":""12""}",2025-12-17 01:06:23.019562+00
928,c446637c-3582-44fd-a26b-93eaadb027b4,52,jony_lu,GEM Pracelgance#GEM,Spadelline,LEVEL_UP,Level Up!,jony_lu leveled up to 13 in GEM Pracelgance#GEM,"{""to"":""13"",""from"":""7"",""gained"":""6"",""points"":""480""}",2025-12-17 01:08:33.37901+00
929,3d874267-f665-4c55-9f5d-9c06eea06a75,25,YeII0wDucky,GEM Lagrimelle#GEM,Zephiroth,HONOR_UP,Honor Increased!,"YeII0wDucky increased their honor, reaching level 5","{""to"":""5"",""from"":""4"",""gained"":""1"",""points"":""300""}",2025-12-17 01:30:00.314736+00
930,c446637c-3582-44fd-a26b-93eaadb027b4,43,jony_lu,GEM Gliecernice#GEM,Gladasmy,WIN,Victory!,jony_lu won 1 win in GEM Gliecernice#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""33""}",2025-12-17 04:13:44.775444+00
931,71b26dfe-f225-49fb-b852-89b1c62fd894,50,Apolly0nx,GEM Buddelizeth#GEM,Spadelline,LEVEL_UP,Level Up!,Apolly0nx leveled up to 12 in GEM Buddelizeth#GEM,"{""to"":""12"",""from"":""11"",""gained"":""1"",""points"":""80""}",2025-12-17 04:50:59.894844+00
932,51f4d626-c81c-4446-9c7f-4b410b8a5cbb,55,skadiantonioo,GEM Envealscenth#GEM,Gladasmy,LEVEL_UP,Level Up!,skadiantonioo leveled up to 14 in GEM Envealscenth#GEM,"{""to"":""14"",""from"":""13"",""gained"":""1"",""points"":""80""}",2025-12-17 07:34:56.411878+00
933,c446637c-3582-44fd-a26b-93eaadb027b4,52,jony_lu,GEM Pracelgance#GEM,Spadelline,LEVEL_UP,Level Up!,jony_lu leveled up to 15 in GEM Pracelgance#GEM,"{""to"":""15"",""from"":""13"",""gained"":""2"",""points"":""160""}",2025-12-17 20:16:05.509942+00
934,c446637c-3582-44fd-a26b-93eaadb027b4,52,jony_lu,GEM Pracelgance#GEM,Spadelline,HONOR_UP,Honor Increased!,"jony_lu increased their honor, reaching level 4","{""to"":""4"",""from"":""3"",""gained"":""1"",""points"":""300""}",2025-12-17 20:16:59.123421+00
935,c446637c-3582-44fd-a26b-93eaadb027b4,21,jony_lu,GEM Envicingess#GEM,Zephiroth,LEVEL_UP,Level Up!,jony_lu leveled up to 40 in GEM Envicingess#GEM,"{""to"":""40"",""from"":""39"",""gained"":""1"",""points"":""80""}",2025-12-19 02:14:40.171679+00
936,c446637c-3582-44fd-a26b-93eaadb027b4,52,jony_lu,GEM Pracelgance#GEM,Spadelline,HONOR_UP,Honor Increased!,"jony_lu increased their honor, reaching level 5","{""to"":""5"",""from"":""4"",""gained"":""1"",""points"":""300""}",2025-12-19 03:55:24.190155+00
937,c446637c-3582-44fd-a26b-93eaadb027b4,52,jony_lu,GEM Pracelgance#GEM,Spadelline,LEVEL_UP,Level Up!,jony_lu leveled up to 17 in GEM Pracelgance#GEM,"{""to"":""17"",""from"":""15"",""gained"":""2"",""points"":""160""}",2025-12-19 03:55:46.883748+00
938,71b26dfe-f225-49fb-b852-89b1c62fd894,50,Apolly0nx,GEM Buddelizeth#GEM,Spadelline,LEVEL_UP,Level Up!,Apolly0nx leveled up to 14 in GEM Buddelizeth#GEM,"{""to"":""14"",""from"":""1"",""gained"":""13"",""points"":""1040""}",2025-12-19 04:52:33.394156+00
939,71b26dfe-f225-49fb-b852-89b1c62fd894,50,Apolly0nx,GEM Buddelizeth#GEM,Spadelline,MISSION_COMPLETED,Mission Completed!,Apolly0nx completed a mission in GEM Buddelizeth#GEM,"{""points"":""10"",""progress"":""9/12"",""missionNumber"":""9"",""totalMissions"":""12""}",2025-12-19 04:52:56.880531+00
940,71b26dfe-f225-49fb-b852-89b1c62fd894,50,Apolly0nx,GEM Buddelizeth#GEM,Spadelline,MISSION_COMPLETED,Mission Completed!,Apolly0nx completed a mission in GEM Buddelizeth#GEM,"{""points"":""10"",""progress"":""10/12"",""missionNumber"":""10"",""totalMissions"":""12""}",2025-12-19 04:52:57.565353+00
941,71b26dfe-f225-49fb-b852-89b1c62fd894,50,Apolly0nx,GEM Buddelizeth#GEM,Spadelline,MISSION_COMPLETED,Mission Completed!,Apolly0nx completed a mission in GEM Buddelizeth#GEM,"{""points"":""10"",""progress"":""11/12"",""missionNumber"":""11"",""totalMissions"":""12""}",2025-12-19 04:52:58.285185+00
942,71b26dfe-f225-49fb-b852-89b1c62fd894,50,Apolly0nx,GEM Buddelizeth#GEM,Spadelline,MISSION_COMPLETED,Mission Completed!,Apolly0nx completed a mission in GEM Buddelizeth#GEM,"{""progress"":""9/0"",""ranked_id"":""50"",""total_missions"":""0"",""current_missions"":""9"",""missions_completed"":""1""}",2025-12-19 04:52:59.680549+00
943,71b26dfe-f225-49fb-b852-89b1c62fd894,50,Apolly0nx,GEM Buddelizeth#GEM,Spadelline,MISSION_COMPLETED,Mission Completed!,Apolly0nx completed a mission in GEM Buddelizeth#GEM,"{""progress"":""10/0"",""ranked_id"":""50"",""total_missions"":""0"",""current_missions"":""10"",""missions_completed"":""1""}",2025-12-19 04:53:02.739821+00
944,71b26dfe-f225-49fb-b852-89b1c62fd894,50,Apolly0nx,GEM Buddelizeth#GEM,Spadelline,MISSION_COMPLETED,Mission Completed!,Apolly0nx completed a mission in GEM Buddelizeth#GEM,"{""progress"":""11/0"",""ranked_id"":""50"",""total_missions"":""0"",""current_missions"":""11"",""missions_completed"":""1""}",2025-12-19 04:53:05.802926+00
945,71b26dfe-f225-49fb-b852-89b1c62fd894,50,Apolly0nx,GEM Buddelizeth#GEM,Spadelline,MASTERY_LEVEL_UP,Mastery Upgrade!,Apolly0nx reached mastery level 2 with Mordekaiser in GEM Buddelizeth#GEM,"{""to"":""2"",""from"":""0"",""points"":""100"",""championId"":""82"",""championName"":""Mordekaiser""}",2025-12-19 04:55:57.462308+00
946,71b26dfe-f225-49fb-b852-89b1c62fd894,50,Apolly0nx,GEM Buddelizeth#GEM,Spadelline,LEVEL_UP,Level Up!,Apolly0nx leveled up to 15 in GEM Buddelizeth#GEM,"{""to"":""15"",""from"":""14"",""gained"":""1"",""points"":""80""}",2025-12-19 05:12:47.065654+00
947,71b26dfe-f225-49fb-b852-89b1c62fd894,50,Apolly0nx,GEM Buddelizeth#GEM,Spadelline,MISSION_COMPLETED,Mission Completed!,Apolly0nx completed a mission in GEM Buddelizeth#GEM,"{""points"":""10"",""progress"":""12/12"",""missionNumber"":""12"",""totalMissions"":""12""}",2025-12-19 06:16:59.101564+00
948,71b26dfe-f225-49fb-b852-89b1c62fd894,50,Apolly0nx,GEM Buddelizeth#GEM,Spadelline,MISSION_COMPLETED,Mission Completed!,Apolly0nx completed a mission in GEM Buddelizeth#GEM,"{""progress"":""12/0"",""ranked_id"":""50"",""total_missions"":""0"",""current_missions"":""12"",""missions_completed"":""1""}",2025-12-19 06:17:02.161027+00
949,71b26dfe-f225-49fb-b852-89b1c62fd894,50,Apolly0nx,GEM Buddelizeth#GEM,Spadelline,LEVEL_UP,Level Up!,Apolly0nx leveled up to 16 in GEM Buddelizeth#GEM,"{""to"":""16"",""from"":""15"",""gained"":""1"",""points"":""80""}",2025-12-19 07:19:08.733106+00
950,71b26dfe-f225-49fb-b852-89b1c62fd894,50,Apolly0nx,GEM Buddelizeth#GEM,Spadelline,HONOR_UP,Honor Increased!,"Apolly0nx increased their honor, reaching level 4","{""to"":""4"",""from"":""3"",""gained"":""1"",""points"":""300""}",2025-12-19 07:19:09.059179+00
951,f3254e34-8239-4641-b404-d679548ded03,34,peraltadoctor,GEM Phrasimfasya#GEM,Gladasmy,RANK_UP,Flex Promotion!,peraltadoctor climbed in Flex from GOLD IV to PLATINUM IV in GEM Phrasimfasya#GEM,"{""queue"":""Flex"",""points"":""100"",""toTier"":""platinum"",""fromTier"":""gold"",""toDivision"":""4"",""fromDivision"":""4"",""divisionsGained"":""4""}",2025-12-19 08:00:55.853184+00
952,d9795c74-0656-41af-a563-330e5581c2dd,53,flashendyt,GEM Reamsetmours#GEM,Spadelline,MEMBER,New Member!,flashendyt redeemed the Majesty account GEM Reamsetmours#GEM,"{""points"":""0"",""username"":""GEM Reamsetmours#GEM"",""bloodline"":""Spadelline""}",2025-12-20 02:57:31.222749+00
953,d9795c74-0656-41af-a563-330e5581c2dd,53,flashendyt,GEM Reamsetmours#GEM,Spadelline,WIN,Victory!,flashendyt won 1 win in GEM Reamsetmours#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""30""}",2025-12-20 22:11:03.136524+00
954,d9795c74-0656-41af-a563-330e5581c2dd,53,flashendyt,GEM Reamsetmours#GEM,Spadelline,WIN,Victory!,flashendyt won 1 win in GEM Reamsetmours#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""30""}",2025-12-20 22:12:30.830506+00
955,d9795c74-0656-41af-a563-330e5581c2dd,53,flashendyt,GEM Reamsetmours#GEM,Spadelline,MASTERY_LEVEL_UP,Mastery Upgrade!,flashendyt reached mastery level 2 with Volibear in GEM Reamsetmours#GEM,"{""to"":""2"",""from"":""0"",""points"":""100"",""championId"":""106"",""championName"":""Volibear""}",2025-12-20 22:30:23.811507+00
956,d9795c74-0656-41af-a563-330e5581c2dd,53,flashendyt,GEM Reamsetmours#GEM,Spadelline,MASTERY_LEVEL_UP,Mastery Upgrade!,flashendyt reached mastery level 1 with Warwick in GEM Reamsetmours#GEM,"{""to"":""1"",""from"":""0"",""points"":""50"",""championId"":""19"",""championName"":""Warwick""}",2025-12-20 22:34:59.303806+00
957,d9795c74-0656-41af-a563-330e5581c2dd,53,flashendyt,GEM Reamsetmours#GEM,Spadelline,WIN,Victory!,flashendyt won 1 win in GEM Reamsetmours#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""30""}",2025-12-20 22:35:39.58123+00
958,d9795c74-0656-41af-a563-330e5581c2dd,53,flashendyt,GEM Reamsetmours#GEM,Spadelline,RANK_UP,Flex Promotion!,flashendyt climbed in Flex from Unranked to SILVER I in GEM Reamsetmours#GEM,"{""queue"":""Flex"",""points"":""275"",""toTier"":""silver"",""fromTier"":""UNRANKED"",""toDivision"":""1"",""fromDivision"":""0"",""divisionsGained"":""11""}",2025-12-20 22:36:25.769501+00
959,2d926f04-c40a-404e-9772-bf458d31f2e2,44,Matutte,GEM Golzendants#GEM,Primogenit,WIN,Victory!,Matutte won 1 win in GEM Golzendants#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""27""}",2025-12-21 01:56:09.154197+00
960,d9795c74-0656-41af-a563-330e5581c2dd,53,flashendyt,GEM Reamsetmours#GEM,Spadelline,WIN,Victory!,flashendyt won 1 win in GEM Reamsetmours#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""30""}",2025-12-21 02:19:46.071625+00
961,d9795c74-0656-41af-a563-330e5581c2dd,53,flashendyt,GEM Reamsetmours#GEM,Spadelline,WIN,Victory!,flashendyt won 2 wins in GEM Reamsetmours#GEM,"{""wins"":""2"",""points"":""140"",""totalWins"":""30""}",2025-12-21 03:20:53.006599+00
962,2d926f04-c40a-404e-9772-bf458d31f2e2,44,Matutte,GEM Golzendants#GEM,Primogenit,WIN,Victory!,Matutte won 2 wins in GEM Golzendants#GEM,"{""wins"":""2"",""points"":""140"",""totalWins"":""27""}",2025-12-21 03:21:00.196731+00
963,2d926f04-c40a-404e-9772-bf458d31f2e2,44,Matutte,GEM Golzendants#GEM,Primogenit,WIN,Victory!,Matutte won 2 wins in GEM Golzendants#GEM,"{""wins"":""2"",""points"":""140"",""totalWins"":""27""}",2025-12-21 03:21:00.211967+00
964,d9795c74-0656-41af-a563-330e5581c2dd,53,flashendyt,GEM Reamsetmours#GEM,Spadelline,RANK_UP,Flex Promotion!,flashendyt climbed in Flex from SILVER I to GOLD IV in GEM Reamsetmours#GEM,"{""queue"":""Flex"",""points"":""25"",""toTier"":""gold"",""fromTier"":""silver"",""toDivision"":""4"",""fromDivision"":""1"",""divisionsGained"":""1""}",2025-12-21 03:21:33.299649+00
965,0aadc772-595d-4999-bef3-8ca0602a6e44,36,Toubie,GEM Vespianelian#GEM,Gladasmy,MASTERY_LEVEL_UP,Mastery Upgrade!,Toubie reached mastery level 6 with Tryndamere in GEM Vespianelian#GEM,"{""to"":""6"",""from"":""0"",""points"":""300"",""championId"":""23"",""championName"":""Tryndamere""}",2025-12-21 03:22:12.425624+00
966,0aadc772-595d-4999-bef3-8ca0602a6e44,36,Toubie,GEM Vespianelian#GEM,Gladasmy,MASTERY_LEVEL_UP,Mastery Upgrade!,Toubie reached mastery level 6 with Leona in GEM Vespianelian#GEM,"{""to"":""6"",""from"":""0"",""points"":""300"",""championId"":""89"",""championName"":""Leona""}",2025-12-21 03:22:12.602037+00
967,0aadc772-595d-4999-bef3-8ca0602a6e44,36,Toubie,GEM Vespianelian#GEM,Gladasmy,MASTERY_LEVEL_UP,Mastery Upgrade!,Toubie reached mastery level 6 with Lux in GEM Vespianelian#GEM,"{""to"":""6"",""from"":""0"",""points"":""300"",""championId"":""99"",""championName"":""Lux""}",2025-12-21 03:22:12.77461+00
968,0aadc772-595d-4999-bef3-8ca0602a6e44,36,Toubie,GEM Vespianelian#GEM,Gladasmy,MASTERY_LEVEL_UP,Mastery Upgrade!,Toubie reached mastery level 5 with Yuumi in GEM Vespianelian#GEM,"{""to"":""5"",""from"":""0"",""points"":""250"",""championId"":""350"",""championName"":""Yuumi""}",2025-12-21 03:22:12.945763+00
969,0aadc772-595d-4999-bef3-8ca0602a6e44,36,Toubie,GEM Vespianelian#GEM,Gladasmy,MASTERY_LEVEL_UP,Mastery Upgrade!,Toubie reached mastery level 5 with Jhin in GEM Vespianelian#GEM,"{""to"":""5"",""from"":""0"",""points"":""250"",""championId"":""202"",""championName"":""Jhin""}",2025-12-21 03:22:13.105683+00
970,0aadc772-595d-4999-bef3-8ca0602a6e44,36,Toubie,GEM Vespianelian#GEM,Gladasmy,MASTERY_LEVEL_UP,Mastery Upgrade!,Toubie reached mastery level 5 with Twitch in GEM Vespianelian#GEM,"{""to"":""5"",""from"":""0"",""points"":""250"",""championId"":""29"",""championName"":""Twitch""}",2025-12-21 03:22:13.265725+00
971,0aadc772-595d-4999-bef3-8ca0602a6e44,36,Toubie,GEM Vespianelian#GEM,Gladasmy,MASTERY_LEVEL_UP,Mastery Upgrade!,Toubie reached mastery level 5 with Twisted Fate in GEM Vespianelian#GEM,"{""to"":""5"",""from"":""0"",""points"":""250"",""championId"":""4"",""championName"":""Twisted Fate""}",2025-12-21 03:22:13.432682+00
972,0aadc772-595d-4999-bef3-8ca0602a6e44,36,Toubie,GEM Vespianelian#GEM,Gladasmy,MASTERY_LEVEL_UP,Mastery Upgrade!,Toubie reached mastery level 5 with Ekko in GEM Vespianelian#GEM,"{""to"":""5"",""from"":""0"",""points"":""250"",""championId"":""245"",""championName"":""Ekko""}",2025-12-21 03:22:13.595317+00
973,0aadc772-595d-4999-bef3-8ca0602a6e44,36,Toubie,GEM Vespianelian#GEM,Gladasmy,MASTERY_LEVEL_UP,Mastery Upgrade!,Toubie reached mastery level 4 with Rengar in GEM Vespianelian#GEM,"{""to"":""4"",""from"":""0"",""points"":""200"",""championId"":""107"",""championName"":""Rengar""}",2025-12-21 03:22:13.777516+00
974,0aadc772-595d-4999-bef3-8ca0602a6e44,36,Toubie,GEM Vespianelian#GEM,Gladasmy,MASTERY_LEVEL_UP,Mastery Upgrade!,Toubie reached mastery level 4 with Caitlyn in GEM Vespianelian#GEM,"{""to"":""4"",""from"":""0"",""points"":""200"",""championId"":""51"",""championName"":""Caitlyn""}",2025-12-21 03:22:14.006369+00
975,0aadc772-595d-4999-bef3-8ca0602a6e44,36,Toubie,GEM Vespianelian#GEM,Gladasmy,MASTERY_LEVEL_UP,Mastery Upgrade!,Toubie reached mastery level 4 with Nunu in GEM Vespianelian#GEM,"{""to"":""4"",""from"":""0"",""points"":""200"",""championId"":""20"",""championName"":""Nunu""}",2025-12-21 03:22:14.174403+00
976,0aadc772-595d-4999-bef3-8ca0602a6e44,36,Toubie,GEM Vespianelian#GEM,Gladasmy,MASTERY_LEVEL_UP,Mastery Upgrade!,Toubie reached mastery level 3 with Sylas in GEM Vespianelian#GEM,"{""to"":""3"",""from"":""0"",""points"":""150"",""championId"":""517"",""championName"":""Sylas""}",2025-12-21 03:22:14.354644+00
977,0aadc772-595d-4999-bef3-8ca0602a6e44,36,Toubie,GEM Vespianelian#GEM,Gladasmy,MASTERY_LEVEL_UP,Mastery Upgrade!,Toubie reached mastery level 3 with Lee Sin in GEM Vespianelian#GEM,"{""to"":""3"",""from"":""0"",""points"":""150"",""championId"":""64"",""championName"":""Lee Sin""}",2025-12-21 03:22:14.51609+00
